in s,Math in V
3.225050E-03,1.56171E-02
3.225100E-03,3.70961E-02
3.225150E-03,2.49008E-02
3.225200E-03,-4.88620E-03
3.225250E-03,-1.66089E-02
3.225300E-03,2.09831E-02
3.225350E-03,4.00382E-02
3.225400E-03,-5.37401E-03
3.225450E-03,-1.27064E-02
3.225500E-03,9.27559E-03
3.225550E-03,4.63798E-02
3.225600E-03,1.65928E-02
3.225650E-03,-2.93073E-02
3.225700E-03,-4.95896E-04
3.225750E-03,3.46570E-02
3.225800E-03,4.19895E-02
3.225850E-03,4.79728E-04
3.225900E-03,-3.32098E-02
3.225950E-03,2.09831E-02
3.226000E-03,4.68676E-02
3.226050E-03,2.00074E-02
3.226100E-03,-2.54048E-02
3.226150E-03,-1.75846E-02
3.226200E-03,4.73554E-02
3.226250E-03,5.17457E-02
3.226300E-03,-7.32526E-03
3.226350E-03,-3.07707E-02
3.226400E-03,4.38222E-03
3.226450E-03,5.02823E-02
3.226500E-03,2.63642E-02
3.226550E-03,-2.54048E-02
3.226600E-03,-1.36821E-02
3.226650E-03,2.68521E-02
3.226700E-03,4.83310E-02
3.226750E-03,1.94316E-03
3.226800E-03,-2.00236E-02
3.226850E-03,1.26903E-02
3.226900E-03,3.51449E-02
3.226950E-03,1.95196E-02
3.227000E-03,-1.46577E-02
3.227050E-03,-6.83745E-03
3.227100E-03,4.10138E-02
3.227150E-03,2.73399E-02
3.227200E-03,-6.83745E-03
3.227250E-03,-1.17308E-02
3.227300E-03,2.14709E-02
3.227350E-03,4.44285E-02
3.227400E-03,6.82128E-03
3.227450E-03,-1.85602E-02
3.227500E-03,1.07390E-02
3.227550E-03,4.00382E-02
3.227600E-03,2.92911E-02
3.227650E-03,-1.66089E-02
3.227700E-03,-1.75846E-02
3.227750E-03,3.61205E-02
3.227800E-03,4.29651E-02
3.227850E-03,9.67540E-04
3.227900E-03,-2.88195E-02
3.227950E-03,9.27559E-03
3.228000E-03,5.32091E-02
3.228050E-03,2.53886E-02
3.228100E-03,-2.39261E-02
3.228150E-03,-2.00236E-02
3.228200E-03,3.41692E-02
3.228250E-03,5.36970E-02
3.228300E-03,5.35785E-03
3.228350E-03,-3.36976E-02
3.228400E-03,6.33347E-03
3.228450E-03,4.63798E-02
3.228500E-03,2.39252E-02
3.228550E-03,-1.22186E-02
3.228600E-03,-2.49170E-02
3.228650E-03,3.22180E-02
3.228700E-03,4.78432E-02
3.228750E-03,-4.95896E-04
3.228800E-03,-1.80724E-02
3.228850E-03,3.40660E-03
3.228900E-03,4.15017E-02
3.228950E-03,2.68521E-02
3.229000E-03,-1.80724E-02
3.229050E-03,-8.80394E-03
3.229100E-03,2.49008E-02
3.229150E-03,3.90474E-02
3.229200E-03,2.91879E-03
3.229250E-03,-1.85602E-02
3.229300E-03,2.04953E-02
3.229350E-03,3.51449E-02
3.229400E-03,8.29996E-03
3.229450E-03,-1.41699E-02
3.229500E-03,7.30909E-03
3.229550E-03,4.10138E-02
3.229600E-03,3.27058E-02
3.229650E-03,-1.90480E-02
3.229700E-03,-8.80394E-03
3.229750E-03,2.34374E-02
3.229800E-03,5.22335E-02
3.229850E-03,6.82128E-03
3.229900E-03,-3.66245E-02
3.229950E-03,5.84566E-03
3.230000E-03,3.85595E-02
3.230050E-03,3.90474E-02
3.230100E-03,-1.90480E-02
3.230150E-03,-3.17463E-02
3.230200E-03,3.27058E-02
3.230250E-03,4.58920E-02
3.230300E-03,9.76340E-03
3.230350E-03,-3.41854E-02
3.230400E-03,-1.07552E-02
3.230450E-03,5.32091E-02
3.230500E-03,4.10138E-02
3.230550E-03,-1.22186E-02
3.230600E-03,-1.95358E-02
3.230650E-03,1.51293E-02
3.230700E-03,5.81025E-02
3.230750E-03,8.78777E-03
3.230800E-03,-2.54048E-02
3.230850E-03,-1.95933E-03
3.230900E-03,2.97789E-02
3.230950E-03,3.41692E-02
3.231000E-03,-9.29175E-03
3.231050E-03,-1.22186E-02
3.231100E-03,2.53886E-02
3.231150E-03,3.12424E-02
3.231200E-03,1.02512E-02
3.231250E-03,-2.39261E-02
3.231300E-03,8.29996E-03
3.231350E-03,4.73554E-02
3.231400E-03,1.22025E-02
3.231450E-03,-1.02674E-02
3.231500E-03,-7.81307E-03
3.231550E-03,2.73399E-02
3.231600E-03,4.34529E-02
3.231650E-03,-1.51455E-02
3.231700E-03,-1.70967E-02
3.231750E-03,1.85440E-02
3.231800E-03,4.63798E-02
3.231850E-03,1.95196E-02
3.231900E-03,-3.56488E-02
3.231950E-03,2.43098E-03
3.232000E-03,4.15017E-02
3.232050E-03,3.51449E-02
3.232100E-03,-7.81307E-03
3.232150E-03,-3.71123E-02
3.232200E-03,2.39252E-02
3.232250E-03,5.90781E-02
3.232300E-03,1.36659E-02
3.232350E-03,-2.83317E-02
3.232400E-03,-1.36821E-02
3.232450E-03,4.54042E-02
3.232500E-03,4.34529E-02
3.232550E-03,-1.07552E-02
3.232600E-03,-2.63804E-02
3.232650E-03,1.41537E-02
3.232700E-03,5.22335E-02
3.232750E-03,2.24465E-02
3.232800E-03,-2.73560E-02
3.232850E-03,-6.83745E-03
3.232900E-03,3.02667E-02
3.232950E-03,3.51449E-02
3.233000E-03,-1.95933E-03
3.233050E-03,-1.90480E-02
3.233100E-03,1.65928E-02
3.233150E-03,4.00382E-02
3.233200E-03,9.76340E-03
3.233250E-03,-1.75846E-02
3.233300E-03,2.43098E-03
3.233350E-03,3.12424E-02
3.233400E-03,2.44130E-02
3.233450E-03,-8.30089E-03
3.233500E-03,-6.83745E-03
3.233550E-03,2.97789E-02
3.233600E-03,3.31936E-02
3.233650E-03,-4.95896E-04
3.233700E-03,-2.24627E-02
3.233750E-03,1.51293E-02
3.233800E-03,4.68676E-02
3.233850E-03,1.56171E-02
3.233900E-03,-2.78438E-02
3.233950E-03,-8.30089E-03
3.234000E-03,3.66083E-02
3.234050E-03,4.54042E-02
3.234100E-03,-1.22186E-02
3.234150E-03,-3.56488E-02
3.234200E-03,1.46415E-02
3.234250E-03,4.73554E-02
3.234300E-03,2.53886E-02
3.234350E-03,-3.76001E-02
3.234400E-03,-1.56333E-02
3.234450E-03,4.39407E-02
3.234500E-03,4.19895E-02
3.234550E-03,-2.44714E-03
3.234600E-03,-3.61367E-02
3.234650E-03,4.38222E-03
3.234700E-03,5.12579E-02
3.234750E-03,1.65928E-02
3.234800E-03,-2.00236E-02
3.234850E-03,-1.75846E-02
3.234900E-03,3.02667E-02
3.234950E-03,4.83310E-02
3.235000E-03,-7.32526E-03
3.235050E-03,-1.90480E-02
3.235100E-03,1.31781E-02
3.235150E-03,3.36814E-02
3.235200E-03,2.53886E-02
3.235250E-03,-2.00236E-02
3.235300E-03,3.40660E-03
3.235350E-03,3.56327E-02
3.235400E-03,2.09831E-02
3.235450E-03,1.94316E-03
3.235500E-03,-2.29505E-02
3.235550E-03,2.88033E-02
3.235600E-03,3.80717E-02
3.235650E-03,-4.88620E-03
3.235700E-03,-1.51455E-02
3.235750E-03,9.76340E-03
3.235800E-03,4.88188E-02
3.235850E-03,2.68521E-02
3.235900E-03,-2.93073E-02
3.235950E-03,-3.91058E-03
3.236000E-03,3.02667E-02
3.236050E-03,4.63798E-02
3.236100E-03,1.94316E-03
3.236150E-03,-3.22342E-02
3.236200E-03,1.41537E-02
3.236250E-03,5.12579E-02
3.236300E-03,2.92911E-02
3.236350E-03,-2.39261E-02
3.236400E-03,-2.93073E-02
3.236450E-03,4.39407E-02
3.236500E-03,5.27213E-02
3.236550E-03,-1.95933E-03
3.236600E-03,-2.49170E-02
3.236650E-03,-3.91058E-03
3.236700E-03,5.56634E-02
3.236750E-03,2.83155E-02
3.236800E-03,-1.95358E-02
3.236850E-03,-1.56333E-02
3.236900E-03,2.19587E-02
3.236950E-03,4.93066E-02
3.237000E-03,5.84566E-03
3.237050E-03,-2.63804E-02
3.237100E-03,1.26903E-02
3.237150E-03,2.73399E-02
3.237200E-03,2.19587E-02
3.237250E-03,-1.31942E-02
3.237300E-03,-1.17308E-02
3.237350E-03,3.27058E-02
3.237400E-03,2.92911E-02
3.237450E-03,-3.42277E-03
3.237500E-03,-9.29175E-03
3.237550E-03,1.46415E-02
3.237600E-03,3.12424E-02
3.237650E-03,4.87003E-03
3.237700E-03,-2.24627E-02
3.237750E-03,5.84566E-03
3.237800E-03,3.66083E-02
3.237850E-03,3.17302E-02
3.237900E-03,-2.00236E-02
3.237950E-03,-1.66089E-02
3.238000E-03,3.17302E-02
3.238050E-03,4.05260E-02
3.238100E-03,4.87003E-03
3.238150E-03,-3.51610E-02
3.238200E-03,4.38222E-03
3.238250E-03,5.27213E-02
3.238300E-03,3.61205E-02
3.238350E-03,-1.95358E-02
3.238400E-03,-2.73560E-02
3.238450E-03,2.58764E-02
3.238500E-03,5.17457E-02
3.238550E-03,8.78777E-03
3.238600E-03,-3.12585E-02
3.238650E-03,-8.08411E-06
3.238700E-03,4.93066E-02
3.238750E-03,3.70961E-02
3.238800E-03,-2.05114E-02
3.238850E-03,-2.63804E-02
3.238900E-03,2.00074E-02
3.238950E-03,5.07701E-02
3.239000E-03,1.02512E-02
3.239050E-03,-2.09992E-02
3.239100E-03,2.43098E-03
3.239150E-03,4.05260E-02
3.239200E-03,3.36814E-02
3.239250E-03,-1.36821E-02
3.239300E-03,-1.07552E-02
3.239350E-03,1.80562E-02
3.239400E-03,3.61205E-02
3.239450E-03,3.89441E-03
3.239500E-03,-2.00236E-02
3.239550E-03,2.00074E-02
3.239600E-03,3.90474E-02
3.239650E-03,1.17146E-02
3.239700E-03,-1.12430E-02
3.239750E-03,-8.30089E-03
3.239800E-03,3.90474E-02
3.239850E-03,2.78277E-02
3.239900E-03,-1.36821E-02
3.239950E-03,-1.85602E-02
3.240000E-03,1.65928E-02
3.240050E-03,5.12579E-02
3.240100E-03,1.17146E-02
3.240150E-03,-3.17463E-02
3.240200E-03,3.40660E-03
3.240250E-03,3.85595E-02
3.240300E-03,4.19895E-02
3.240350E-03,-1.31942E-02
3.240400E-03,-3.36976E-02
3.240450E-03,2.88033E-02
3.240500E-03,5.51756E-02
3.240550E-03,1.61050E-02
3.240600E-03,-3.22342E-02
3.240650E-03,-1.41699E-02
3.240700E-03,5.46726E-02
3.240750E-03,3.51449E-02
3.240800E-03,-5.86183E-03
3.240850E-03,-2.93073E-02
3.240900E-03,9.27559E-03
3.240950E-03,5.46726E-02
3.241000E-03,1.12268E-02
3.241050E-03,-2.44292E-02
3.241100E-03,-6.83745E-03
3.241150E-03,3.22180E-02
3.241200E-03,4.54042E-02
3.241250E-03,-1.12430E-02
3.241300E-03,-1.80724E-02
3.241350E-03,2.29343E-02
3.241400E-03,3.51449E-02
3.241450E-03,2.00074E-02
3.241500E-03,-2.39261E-02
3.241550E-03,9.67540E-04
3.241600E-03,3.70961E-02
3.241650E-03,1.80562E-02
3.241700E-03,-5.37401E-03
3.241750E-03,-1.46577E-02
3.241800E-03,2.73399E-02
3.241850E-03,4.15017E-02
3.241900E-03,-1.12430E-02
3.241950E-03,-1.46577E-02
3.242000E-03,9.76340E-03
3.242050E-03,3.90474E-02
3.242100E-03,2.92911E-02
3.242150E-03,-3.36976E-02
3.242200E-03,-4.39839E-03
3.242250E-03,4.10138E-02
3.242300E-03,4.00382E-02
3.242350E-03,-5.37401E-03
3.242400E-03,-3.85757E-02
3.242450E-03,1.26903E-02
3.242500E-03,5.51756E-02
3.242550E-03,2.00074E-02
3.242600E-03,-2.54048E-02
3.242650E-03,-2.05114E-02
3.242700E-03,3.75839E-02
3.242750E-03,5.12579E-02
3.242800E-03,-2.93496E-03
3.242850E-03,-2.19749E-02
3.242900E-03,2.43098E-03
3.242950E-03,4.93066E-02
3.243000E-03,3.31936E-02
3.243050E-03,-2.24627E-02
3.243100E-03,-1.75846E-02
3.243150E-03,2.92911E-02
3.243200E-03,3.80717E-02
3.243250E-03,3.89441E-03
3.243300E-03,-2.44292E-02
3.243350E-03,7.30909E-03
3.243400E-03,4.39407E-02
3.243450E-03,2.24465E-02
3.243500E-03,-1.17308E-02
3.243550E-03,-1.07552E-02
3.243600E-03,2.63642E-02
3.243650E-03,3.70961E-02
3.243700E-03,-3.91058E-03
3.243750E-03,-1.36821E-02
3.243800E-03,2.34374E-02
3.243850E-03,3.95504E-02
3.243900E-03,1.07390E-02
3.243950E-03,-2.63804E-02
3.244000E-03,3.40660E-03
3.244050E-03,4.10138E-02
3.244100E-03,3.27058E-02
3.244150E-03,-2.00236E-02
3.244200E-03,-1.90480E-02
3.244250E-03,2.63642E-02
3.244300E-03,4.93066E-02
3.244350E-03,2.91879E-03
3.244400E-03,-3.51610E-02
3.244450E-03,3.89441E-03
3.244500E-03,4.39407E-02
3.244550E-03,3.51449E-02
3.244600E-03,-2.29505E-02
3.244650E-03,-2.93073E-02
3.244700E-03,2.68521E-02
3.244750E-03,5.22335E-02
3.244800E-03,1.22025E-02
3.244850E-03,-3.56488E-02
3.244900E-03,-8.30089E-03
3.244950E-03,5.07701E-02
3.245000E-03,3.90474E-02
3.245050E-03,-9.77957E-03
3.245100E-03,-2.49170E-02
3.245150E-03,2.00074E-02
3.245200E-03,5.22335E-02
3.245250E-03,1.07390E-02
3.245300E-03,-2.24627E-02
3.245350E-03,-4.39839E-03
3.245400E-03,3.27058E-02
3.245450E-03,3.80717E-02
3.245500E-03,-1.46577E-02
3.245550E-03,-9.29175E-03
3.245600E-03,2.00074E-02
3.245650E-03,4.05260E-02
3.245700E-03,1.31781E-02
3.245750E-03,-2.34383E-02
3.245800E-03,1.07390E-02
3.245850E-03,4.05260E-02
3.245900E-03,1.61050E-02
3.245950E-03,-7.32526E-03
3.246000E-03,-1.22186E-02
3.246050E-03,3.66083E-02
3.246100E-03,3.46570E-02
3.246150E-03,-8.30089E-03
3.246200E-03,-1.66089E-02
3.246250E-03,1.36659E-02
3.246300E-03,4.83310E-02
3.246350E-03,1.85440E-02
3.246400E-03,-3.56488E-02
3.246450E-03,-1.95933E-03
3.246500E-03,4.29651E-02
3.246550E-03,4.29651E-02
3.246600E-03,-4.39839E-03
3.246650E-03,-4.98106E-02
3.246700E-03,2.34374E-02
3.246750E-03,5.22335E-02
3.246800E-03,2.39252E-02
3.246850E-03,-2.97951E-02
3.246900E-03,-2.14871E-02
3.246950E-03,4.24773E-02
3.247000E-03,4.34529E-02
3.247050E-03,-8.80394E-03
3.247100E-03,-2.14871E-02
3.247150E-03,-3.42277E-03
3.247200E-03,5.85903E-02
3.247250E-03,2.83155E-02
3.247300E-03,-2.44292E-02
3.247350E-03,-5.37401E-03
3.247400E-03,2.34374E-02
3.247450E-03,4.88188E-02
3.247500E-03,-4.95896E-04
3.247550E-03,-2.73560E-02
3.247600E-03,1.51293E-02
3.247650E-03,3.51449E-02
3.247700E-03,2.49008E-02
3.247750E-03,-1.41699E-02
3.247800E-03,-6.34964E-03
3.247850E-03,3.70961E-02
3.247900E-03,2.24465E-02
3.247950E-03,-6.83745E-03
3.248000E-03,-9.77957E-03
3.248050E-03,1.90318E-02
3.248100E-03,4.73554E-02
3.248150E-03,5.35785E-03
3.248200E-03,-1.66089E-02
3.248250E-03,3.40660E-03
3.248300E-03,4.00382E-02
3.248350E-03,3.07546E-02
3.248400E-03,-2.93073E-02
3.248450E-03,-1.41699E-02
3.248500E-03,3.51449E-02
3.248550E-03,4.39407E-02
3.248600E-03,3.89441E-03
3.248650E-03,-2.54048E-02
3.248700E-03,3.89441E-03
3.248750E-03,5.27213E-02
3.248800E-03,3.22180E-02
3.248850E-03,-1.75846E-02
3.248900E-03,-2.39261E-02
3.248950E-03,2.92911E-02
3.249000E-03,5.95659E-02
3.249050E-03,7.81215E-03
3.249100E-03,-3.56488E-02
3.249150E-03,-7.81307E-03
3.249200E-03,4.73554E-02
3.249250E-03,3.80717E-02
3.249300E-03,-1.66089E-02
3.249350E-03,-2.63804E-02
3.249400E-03,2.09831E-02
3.249450E-03,4.97945E-02
3.249500E-03,1.22025E-02
3.249550E-03,-2.29505E-02
3.249600E-03,-5.86183E-03
3.249650E-03,3.31936E-02
3.249700E-03,3.51449E-02
3.249750E-03,-1.27064E-02
3.249800E-03,-1.27064E-02
3.249850E-03,1.65928E-02
3.249900E-03,3.61205E-02
3.249950E-03,7.81215E-03
3.250000E-03,-2.09992E-02
3.250050E-03,1.12268E-02
3.250100E-03,3.56327E-02
3.250150E-03,1.75684E-02
3.250200E-03,-1.17308E-02
3.250250E-03,-7.32526E-03
3.250300E-03,4.10138E-02
3.250350E-03,3.41692E-02
3.250400E-03,-1.17308E-02
3.250450E-03,-1.95358E-02
3.250500E-03,1.65928E-02
3.250550E-03,5.27213E-02
3.250600E-03,1.07390E-02
3.250650E-03,-3.02829E-02
3.250700E-03,-3.42277E-03
3.250750E-03,3.80717E-02
3.250800E-03,4.83310E-02
3.250850E-03,-1.61211E-02
3.250900E-03,-3.76001E-02
3.250950E-03,8.29996E-03
3.251000E-03,4.19895E-02
3.251050E-03,6.82128E-03
3.251100E-03,-3.41854E-02
3.251150E-03,-6.83745E-03
3.251200E-03,4.88188E-02
3.251250E-03,4.34529E-02
3.251300E-03,-1.12430E-02
3.251350E-03,-2.97951E-02
3.251400E-03,4.38222E-03
3.251450E-03,5.51756E-02
3.251500E-03,1.70806E-02
3.251550E-03,-2.14871E-02
3.251600E-03,-8.30089E-03
3.251650E-03,2.68521E-02
3.251700E-03,5.17457E-02
3.251750E-03,-6.83745E-03
3.251800E-03,-1.95358E-02
3.251850E-03,1.36659E-02
3.251900E-03,3.27058E-02
3.251950E-03,2.44130E-02
3.252000E-03,-1.61211E-02
3.252050E-03,4.38222E-03
3.252100E-03,3.85595E-02
3.252150E-03,2.24465E-02
3.252200E-03,-5.37401E-03
3.252250E-03,-1.12430E-02
3.252300E-03,2.19587E-02
3.252350E-03,4.19895E-02
3.252400E-03,-9.83708E-04
3.252450E-03,-1.66089E-02
3.252500E-03,5.84566E-03
3.252550E-03,4.19895E-02
3.252600E-03,3.27058E-02
3.252650E-03,-2.97951E-02
3.252700E-03,-8.30089E-03
3.252750E-03,3.51449E-02
3.252800E-03,4.68676E-02
3.252850E-03,7.81215E-03
3.252900E-03,-4.10300E-02
3.252950E-03,1.26903E-02
3.253000E-03,5.02823E-02
3.253050E-03,2.58764E-02
3.253100E-03,-2.00236E-02
3.253150E-03,-2.83317E-02
3.253200E-03,3.36814E-02
3.253250E-03,5.27213E-02
3.253300E-03,9.67540E-04
3.253350E-03,-2.78438E-02
3.253400E-03,-5.37401E-03
3.253450E-03,5.41848E-02
3.253500E-03,3.61205E-02
3.253550E-03,-2.39261E-02
3.253600E-03,-1.95358E-02
3.253650E-03,2.39252E-02
3.253700E-03,4.73554E-02
3.253750E-03,1.17146E-02
3.253800E-03,-2.44292E-02
3.253850E-03,8.29996E-03
3.253900E-03,3.41692E-02
3.253950E-03,2.78277E-02
3.254000E-03,-1.27064E-02
3.254050E-03,-1.61211E-02
3.254100E-03,3.12424E-02
3.254150E-03,3.31936E-02
3.254200E-03,-8.08411E-06
3.254250E-03,-8.80394E-03
3.254300E-03,1.12268E-02
3.254350E-03,3.36814E-02
3.254400E-03,1.31781E-02
3.254450E-03,-1.51455E-02
3.254500E-03,-4.95896E-04
3.254550E-03,4.19895E-02
3.254600E-03,2.92911E-02
3.254650E-03,-1.70967E-02
3.254700E-03,-2.14871E-02
3.254750E-03,2.83155E-02
3.254800E-03,4.68676E-02
3.254850E-03,9.27559E-03
3.254900E-03,-3.22342E-02
3.254950E-03,-5.86183E-03
3.255000E-03,4.58920E-02
3.255050E-03,3.75839E-02
3.255100E-03,-1.51455E-02
3.255150E-03,-3.46732E-02
3.255200E-03,2.04953E-02
3.255250E-03,5.12579E-02
3.255300E-03,1.26903E-02
3.255350E-03,-3.22342E-02
3.255400E-03,-9.29175E-03
3.255450E-03,4.68676E-02
3.255500E-03,4.00382E-02
3.255550E-03,-9.29175E-03
3.255600E-03,-3.17463E-02
3.255650E-03,1.61050E-02
3.255700E-03,5.66391E-02
3.255750E-03,9.76340E-03
3.255800E-03,-2.09992E-02
3.255850E-03,-6.83745E-03
3.255900E-03,3.66083E-02
3.255950E-03,4.34529E-02
3.256000E-03,-1.31942E-02
3.256050E-03,-1.46577E-02
3.256100E-03,1.56171E-02
3.256150E-03,4.29651E-02
3.256200E-03,2.04953E-02
3.256250E-03,-2.14871E-02
3.256300E-03,1.07390E-02
3.256350E-03,3.56327E-02
3.256400E-03,1.85440E-02
3.256450E-03,-8.30089E-03
3.256500E-03,-1.80724E-02
3.256550E-03,3.51449E-02
3.256600E-03,4.00382E-02
3.256650E-03,-9.77957E-03
3.256700E-03,-1.36821E-02
3.256750E-03,9.76340E-03
3.256800E-03,5.02823E-02
3.256850E-03,1.75684E-02
3.256900E-03,-3.32098E-02
3.256950E-03,-1.47152E-03
3.257000E-03,4.00382E-02
3.257050E-03,4.34529E-02
3.257100E-03,-2.93496E-03
3.257150E-03,-3.61367E-02
3.257200E-03,2.29343E-02
3.257250E-03,5.02823E-02
3.257300E-03,2.78277E-02
3.257350E-03,-2.88195E-02
3.257400E-03,-1.51455E-02
3.257450E-03,4.15017E-02
3.257500E-03,4.29651E-02
3.257550E-03,-2.44714E-03
3.257600E-03,-3.12585E-02
3.257650E-03,3.89441E-03
3.257700E-03,5.66391E-02
3.257750E-03,1.90318E-02
3.257800E-03,-2.63804E-02
3.257850E-03,-7.32526E-03
3.257900E-03,2.14709E-02
3.257950E-03,5.51756E-02
3.258000E-03,-4.88620E-03
3.258050E-03,-2.29505E-02
3.258100E-03,1.75684E-02
3.258150E-03,3.51449E-02
3.258200E-03,2.19587E-02
3.258250E-03,-1.70967E-02
3.258300E-03,-2.93496E-03
3.258350E-03,4.00382E-02
3.258400E-03,2.24465E-02
3.258450E-03,-3.91058E-03
3.258500E-03,-1.22186E-02
3.258550E-03,2.24465E-02
3.258600E-03,4.10138E-02
3.258650E-03,-4.95896E-04
3.258700E-03,-1.90480E-02
3.258750E-03,1.22025E-02
3.258800E-03,4.39407E-02
3.258850E-03,3.27058E-02
3.258900E-03,-2.68682E-02
3.258950E-03,-1.12430E-02
3.259000E-03,3.61205E-02
3.259050E-03,4.10138E-02
3.259100E-03,6.33347E-03
3.259150E-03,-3.80879E-02
3.259200E-03,1.12268E-02
3.259250E-03,5.36970E-02
3.259300E-03,2.58764E-02
3.259350E-03,-1.80724E-02
3.259400E-03,-2.78438E-02
3.259450E-03,3.41692E-02
3.259500E-03,5.07701E-02
3.259550E-03,-8.08411E-06
3.259600E-03,-2.78438E-02
3.259650E-03,-2.93496E-03
3.259700E-03,5.02823E-02
3.259750E-03,3.56327E-02
3.259800E-03,-2.34383E-02
3.259850E-03,-1.90480E-02
3.259900E-03,2.78277E-02
3.259950E-03,4.54042E-02
3.260000E-03,4.38222E-03
3.260050E-03,-2.39261E-02
3.260100E-03,7.81215E-03
3.260150E-03,4.49163E-02
3.260200E-03,2.63642E-02
3.260250E-03,-1.61211E-02
3.260300E-03,-5.86183E-03
3.260350E-03,3.22180E-02
3.260400E-03,3.51449E-02
3.260450E-03,-7.32526E-03
3.260500E-03,-1.46577E-02
3.260550E-03,2.29343E-02
3.260600E-03,3.75839E-02
3.260650E-03,1.22025E-02
3.260700E-03,-2.29505E-02
3.260750E-03,3.40660E-03
3.260800E-03,4.39407E-02
3.260850E-03,1.75684E-02
3.260900E-03,-1.80724E-02
3.260950E-03,-1.46577E-02
3.261000E-03,3.27058E-02
3.261050E-03,4.97945E-02
3.261100E-03,1.45535E-03
3.261150E-03,-2.63804E-02
3.261200E-03,7.30909E-03
3.261250E-03,4.88188E-02
3.261300E-03,3.75839E-02
3.261350E-03,-2.49170E-02
3.261400E-03,-2.29505E-02
3.261450E-03,3.51449E-02
3.261500E-03,5.12579E-02
3.261550E-03,8.29996E-03
3.261600E-03,-3.36976E-02
3.261650E-03,-5.86183E-03
3.261700E-03,5.27213E-02
3.261750E-03,2.83155E-02
3.261800E-03,-1.31942E-02
3.261850E-03,-1.95358E-02
3.261900E-03,2.09831E-02
3.261950E-03,5.36970E-02
3.262000E-03,-4.95896E-04
3.262050E-03,-1.80724E-02
3.262100E-03,4.87003E-03
3.262150E-03,3.51449E-02
3.262200E-03,3.17302E-02
3.262250E-03,-2.14871E-02
3.262300E-03,-2.44714E-03
3.262350E-03,2.92911E-02
3.262400E-03,2.44130E-02
3.262450E-03,8.29996E-03
3.262500E-03,-2.19749E-02
3.262550E-03,2.00074E-02
3.262600E-03,4.34529E-02
3.262650E-03,6.33347E-03
3.262700E-03,-1.12430E-02
3.262750E-03,9.67540E-04
3.262800E-03,4.44285E-02
3.262850E-03,3.07546E-02
3.262900E-03,-3.17463E-02
3.262950E-03,-5.37401E-03
3.263000E-03,2.24465E-02
3.263050E-03,5.22335E-02
3.263100E-03,1.12268E-02
3.263150E-03,-3.71123E-02
3.263200E-03,1.26903E-02
3.263250E-03,5.02823E-02
3.263300E-03,3.36814E-02
3.263350E-03,-1.80724E-02
3.263400E-03,-3.51610E-02
3.263450E-03,3.90474E-02
3.263500E-03,4.93066E-02
3.263550E-03,5.84566E-03
3.263600E-03,-2.58926E-02
3.263650E-03,-1.95933E-03
3.263700E-03,5.22335E-02
3.263750E-03,3.75839E-02
3.263800E-03,-2.00236E-02
3.263850E-03,-1.70967E-02
3.263900E-03,1.80562E-02
3.263950E-03,5.32091E-02
3.264000E-03,1.02512E-02
3.264050E-03,-2.34383E-02
3.264100E-03,1.26903E-02
3.264150E-03,3.07546E-02
3.264200E-03,2.97789E-02
3.264250E-03,-1.41699E-02
3.264300E-03,-1.17308E-02
3.264350E-03,3.02667E-02
3.264400E-03,2.63642E-02
3.264450E-03,6.33347E-03
3.264500E-03,-1.17308E-02
3.264550E-03,1.17146E-02
3.264600E-03,4.54042E-02
3.264650E-03,9.67540E-04
3.264700E-03,-1.80724E-02
3.264750E-03,4.87003E-03
3.264800E-03,4.00382E-02
3.264850E-03,3.70961E-02
3.264900E-03,-1.80724E-02
3.264950E-03,-1.75846E-02
3.265000E-03,2.88033E-02
3.265050E-03,4.44285E-02
3.265100E-03,5.84566E-03
3.265150E-03,-3.61367E-02
3.265200E-03,3.40660E-03
3.265250E-03,5.27213E-02
3.265300E-03,2.73399E-02
3.265350E-03,-1.61211E-02
3.265400E-03,-2.93073E-02
3.265450E-03,3.17302E-02
3.265500E-03,5.46726E-02
3.265550E-03,6.82128E-03
3.265600E-03,-3.17463E-02
3.265650E-03,1.45535E-03
3.265700E-03,4.93066E-02
3.265750E-03,3.85595E-02
3.265800E-03,-1.75846E-02
3.265850E-03,-1.31942E-02
3.265900E-03,1.80562E-02
3.265950E-03,4.83310E-02
3.266000E-03,1.02512E-02
3.266050E-03,-2.09992E-02
3.266100E-03,2.91879E-03
3.266150E-03,4.34529E-02
3.266200E-03,2.92911E-02
3.266250E-03,-7.81307E-03
3.266300E-03,-9.77957E-03
3.266350E-03,2.58764E-02
3.266400E-03,3.22180E-02
3.266450E-03,3.40660E-03
3.266500E-03,-1.70967E-02
3.266550E-03,1.61050E-02
3.266600E-03,4.15017E-02
3.266650E-03,2.44130E-02
3.266700E-03,-1.61211E-02
3.266750E-03,-3.91058E-03
3.266800E-03,4.15017E-02
3.266850E-03,2.53886E-02
3.266900E-03,-1.66089E-02
3.266950E-03,-1.56333E-02
3.267000E-03,2.39252E-02
3.267050E-03,5.27213E-02
3.267100E-03,8.78777E-03
3.267150E-03,-3.71123E-02
3.267200E-03,5.84566E-03
3.267250E-03,4.63798E-02
3.267300E-03,4.00382E-02
3.267350E-03,-2.24627E-02
3.267400E-03,-3.17463E-02
3.267450E-03,3.46570E-02
3.267500E-03,4.83310E-02
3.267550E-03,1.12268E-02
3.267600E-03,-3.07707E-02
3.267650E-03,-7.81307E-03
